0.2	10.587934383215755	1.2045830353453746	0.003975860118199056	1.4677140006349565e-12
0.4	5.669533452077646	0.4595113506224361	0.009480132579577647	4.425884564008061e-11
0.6	4.076435308358188	0.33954382748958234	0.0057707666307382334	3.905498287032803e-12
0.8	3.3190084213644058	0.3084869628858245	0.009395864150242	4.0106110793441706e-11
1.0	2.894713235627407	0.30748588545078265	0.0009716112361126153	1.9295618834242503e-11
1.2	2.630180586575122	0.3273411423987112	0.001129458728751652	1.0169360969541783e-11
1.4	2.460318060944494	0.35700559039653895	0.00983888397764565	2.3509578561033464e-12
1.6	2.34647797108023	0.4052758903343141	0.021019962217764747	3.7911225802070696e-11
1.8	2.254126306611374	0.4588082072401589	0.00019590215853089373	4.631126328162414e-12
2.0	2.18887845772217	0.5361486317408571	0.00923979930520055	9.137683070733108e-11
2.2	2.138100998653186	0.6320573437096175	0.017987729924491484	2.9898117113218834e-11
2.4	2.117748602232283	0.7798865726621491	0.0017743022926168261	6.564522425108306e-13
2.6	2.0990980938015413	0.9719269878456848	0.007995467441681895	2.6961658211587666e-13
2.8	2.0688783513474687	1.171147256029602	0.0028110719609414133	3.162704916042513e-13
3.0	2.0580662176130122	1.461996736336598	0.00047927453643046983	1.1714797544780037e-11
3.2	2.02254095742899	1.7600498172854617	0.01322806644526249	1.6602094311909197e-12
3.4	2.0377390962616935	2.255868935887114	0.00043600204036857454	2.2662241383440994e-12
3.6	1.976226944725079	2.5943417674932756	0.020567306891153412	4.392145680275929e-11
3.8	2.0118687697061013	3.30643650594896	0.0036339150170659673	2.0998511419535397e-11
4.0	1.9977271223647672	4.195953937338394	0.005148147173034437	6.25496163446315e-11
4.2	2.054543518174447	5.6491552301811545	0.006880642024148881	1.4203156487105204e-12
4.4	2.064887973483462	6.6083845723446855	0.00789247579832629	1.3636483042906107e-11
