0.2	9.586834988970121	1.0982814543684367	0.0033596664943935034	4.377205226688219e-12
0.4	4.665922553889388	0.3349896183470349	0.0022249356297700212	9.039843982046326e-11
0.6	3.0780298437202855	0.19243499466860836	0.0018961874781656827	2.39913720059082e-11
0.8	2.319230016592164	0.1363039924644218	0.019639236674126	6.850280450042694e-11
1.0	1.8956204991244225	0.11054399488382495	0.005504656823779293	1.6325878492231047e-14
1.2	1.629454938000314	0.08772463734392785	0.012486422498109396	2.8479800251001616e-11
1.4	1.4577388869799381	0.07436949016023275	0.0125503431140337	2.51775235504368e-12
1.6	1.3373199162891516	0.06466555972813455	0.009884255099110452	4.563184011255352e-12
1.8	1.2537915894811351	0.058310696987074084	0.007281659632427805	1.2804972200941714e-11
2.0	1.1943584556121327	0.052486242600642274	0.010023429166411163	1.8358369208711553e-11
2.2	1.1494423645563383	0.04890331841060228	0.0005707361626175083	3.090457568417077e-12
2.4	1.1153741633686205	0.04558276181906817	0.02173374956392689	3.012995524270585e-11
2.6	1.0915083424134544	0.043445961326273576	0.004172060955538895	1.239003136084461e-10
2.8	1.0714998179671968	0.04213072532879366	0.01591979697944134	9.74714969396691e-12
3.0	1.0571907792763038	0.043090364461028006	0.004055211201549075	4.528760439474065e-11
3.2	1.0453740302432613	0.045749074801155025	0.0098140370642164	4.7830449425919975e-11
3.4	1.034933482531642	0.045685428573966444	0.03988252552452503	2.4375940874530938e-11
3.6	1.028126565204597	0.045370004465839	0.03215787281118229	1.3317706206767238e-13
3.8	1.0245294034733718	0.05497708433918266	0.011738063287276888	1.3171115227312966e-14
4.0	1.0179333031467268	0.05716605078217856	0.024406227116265188	5.455950644058607e-12
4.2	1.0142060566950701	0.04965014493860341	0.029559764699164714	3.2249519358000976e-12
4.4	1.0118085504310335	0.04342231553136664	0.02125422695380181	9.328315527759122e-14
